Compound,TyreLife,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
0,1.0,5.0,11.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,8.0,6.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,6.0,3.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,4.0,11.0,14.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,16.0,13.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,1.0,19.0,16.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,1.0,17.0,17.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,13.0,12.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,3.0,15.0,9.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,9.0,5.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,4.0,7.0,4.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,2.0,7.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,14.0,15.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,1.0,10.0,18.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,4.0,2.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,18.0,19.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,4.0,3.0,1.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
1,1.0,20.0,8.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,1.0,1.0,14.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,9.0,0.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,2.0,2.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,5.0,3.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
0,1.0,6.0,15.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,2.0,11.0,9.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,16.0,12.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
2,1.0,13.0,0.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,10.0,6.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,14.0,18.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,15.0,7.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,7.0,16.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,12.0,17.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,20.0,4.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,17.0,19.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,2.0,8.0,10.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
0,3.0,3.0,1.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,18.0,11.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
1,1.0,4.0,5.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
0,1.0,19.0,13.0,14,2022,20.8,48.0,971.4,0,34.1,1.2
0,1.0,1.0,1.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,4.0,11.0,11.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,6.0,5.0,5.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,6.0,13.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,4.0,3.0,2.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,10.0,10.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
1,1.0,15.0,18.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,4.0,20.0,9.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
1,1.0,12.0,15.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,16.0,14.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,17.0,17.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,9.0,12.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
1,1.0,7.0,7.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
1,1.0,4.0,4.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
1,1.0,13.0,8.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,14.0,19.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,4.0,8.0,3.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,18.0,20.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
1,1.0,2.0,6.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,19.0,16.0,15,2022,22.7,72.0,1016.7,0,33.9,0.8
0,1.0,1.0,7.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,8.0,5.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,6.0,13.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,19.0,6.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
0,1.0,2.0,1.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,2.0,18.0,12.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,16.0,16.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,14.0,20.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,10.0,9.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,17.0,4.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
0,1.0,11.0,14.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,7.0,3.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,5.0,19.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
0,1.0,9.0,8.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,12.0,17.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,2.0,20.0,11.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,4.0,18.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,15.0,10.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
0,1.0,3.0,2.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
1,1.0,13.0,15.0,16,2022,26.6,38.0,994.0,0,42.4,0.6
3,1.0,7.0,8.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,4.0,10.0,7.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,1.0,2.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,18.0,5.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,2.0,1.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,6.0,11.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,12.0,9.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,7.0,15.0,10.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,17.0,18.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,20.0,14.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,5.0,16.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,16.0,17.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,4.0,6.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,9.0,3.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,13.0,12.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,8.0,13.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,3.0,4.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,19.0,19.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,14.0,0.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,11.0,15.0,17,2022,25.2,90.0,1007.7,1,24.5,0.8
3,1.0,1.0,1.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,18.0,17.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,2.0,4.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,7.0,7.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,3.0,2.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,12.0,19.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,14.0,18.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,13.0,13.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,20.0,16.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,16.0,14.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,11.0,11.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,4.0,5.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,10.0,10.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,2.0,5.0,6.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,17.0,15.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,6.0,9.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,19.0,3.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,9.0,20.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,8.0,8.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
3,1.0,15.0,12.0,18,2022,19.0,71.0,1016.0,1,22.8,0.0
1,1.0,1.0,2.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,14.0,11.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,4.0,9.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
2,1.0,7.0,14.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,3.0,12.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,2.0,18.0,5.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
2,1.0,9.0,13.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,10.0,19.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,13.0,8.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,12.0,18.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,16.0,15.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
2,1.0,11.0,0.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,6.0,6.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,2.0,3.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
2,1.0,15.0,16.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,2.0,8.0,10.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,20.0,1.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,17.0,17.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,5.0,4.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
1,1.0,19.0,7.0,19,2022,28.5,52.0,992.7,0,34.3,6.0
0,4.0,1.0,1.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,11.0,14.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,4.0,3.0,4.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,19.0,9.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,3.0,6.0,7.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,2.0,15.0,20.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,17.0,19.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,1.0,20.0,13.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,12.0,17.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,13.0,12.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,7.0,11.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,8.0,10.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,9.0,8.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,2.0,3.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,6.0,16.0,15.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,1.0,14.0,16.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,4.0,5.0,5.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,1.0,18.0,18.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,4.0,2.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
1,1.0,10.0,6.0,20,2022,22.8,41.0,781.7,0,44.1,1.7
0,1.0,6.0,3.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,14.0,10.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,7.0,4.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,5.0,17.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,4.0,5.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,2.0,10.0,15.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,19.0,8.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,17.0,0.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
2,1.0,15.0,19.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,12.0,13.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,20.0,11.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,8.0,16.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,18.0,6.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,2.0,2.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,13.0,12.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,11.0,9.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,3.0,7.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,16.0,18.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,1.0,1.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
0,1.0,9.0,14.0,21,2022,25.1,69.0,922.4,0,53.5,2.7
1,1.0,1.0,1.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,2.0,3.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,3.0,2.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,4.0,4.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,5.0,6.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,6.0,7.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,7.0,8.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,8.0,14.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,9.0,13.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,10.0,9.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,11.0,11.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,12.0,15.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,13.0,19.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
0,1.0,14.0,17.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
2,1.0,15.0,18.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,16.0,12.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
2,1.0,17.0,16.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,18.0,5.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,19.0,20.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
1,1.0,20.0,10.0,22,2022,29.7,59.0,1013.0,0,39.0,4.0
0,4.0,1.0,1.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,9.0,20.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,2.0,2.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,3.0,5.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,19.0,3.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,6.0,8.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,12.0,16.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
2,1.0,13.0,17.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,14.0,19.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,11.0,14.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,10.0,15.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,16.0,13.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,15.0,10.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,18.0,9.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,17.0,11.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,5.0,7.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,4.0,4.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,4.0,7.0,6.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,8.0,12.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
0,1.0,20.0,18.0,1,2023,29.8,19.0,1016.5,0,35.1,1.2
1,1.0,2.0,15.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,9.0,9.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,1.0,1.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,3.0,2.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
0,1.0,7.0,12.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,20.0,5.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
2,1.0,16.0,20.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,10.0,13.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,14.0,18.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,11.0,16.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,19.0,17.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,13.0,11.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,12.0,10.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,8.0,6.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
0,1.0,17.0,19.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
2,1.0,5.0,7.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,6.0,4.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,4.0,3.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,18.0,14.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,15.0,8.0,2,2023,26.0,62.0,1010.5,0,34.0,2.7
1,1.0,1.0,1.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
0,1.0,13.0,9.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
2,1.0,5.0,0.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,2.0,3.0,4.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,20.0,7.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,2.0,4.0,6.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
2,1.0,16.0,18.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,17.0,14.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
2,1.0,15.0,15.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,10.0,12.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,19.0,8.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
0,1.0,9.0,17.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,7.0,10.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
0,1.0,14.0,11.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,6.0,13.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,2.0,3.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,12.0,5.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,18.0,2.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
0,1.0,11.0,0.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,8.0,16.0,3,2023,17.1,53.0,1018.5,0,35.0,1.6
1,1.0,2.0,2.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,14.0,17.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,1.0,3.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,4.0,6.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,3.0,1.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,7.0,9.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,16.0,14.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,13.0,16.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
2,1.0,20.0,18.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,10.0,8.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,12.0,12.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,19.0,15.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
2,1.0,17.0,0.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
2,1.0,15.0,0.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,9.0,7.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,6.0,5.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,5.0,4.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,8.0,11.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,18.0,13.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
1,1.0,11.0,10.0,4,2023,23.9,52.0,1009.5,0,42.5,1.6
2,1.0,1.0,9.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,2.0,1.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,2.0,3.0,2.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,4.0,6.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,5.0,3.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
2,1.0,6.0,13.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,7.0,7.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,8.0,5.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
2,1.0,9.0,8.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,10.0,4.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
2,1.0,11.0,17.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
2,2.0,12.0,18.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,13.0,10.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,14.0,11.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
2,1.0,15.0,12.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
2,1.0,16.0,14.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
0,1.0,17.0,16.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,18.0,15.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
0,1.0,19.0,19.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,20.0,20.0,5,2023,27.2,60.0,1019.0,0,36.5,4.0
1,1.0,1.0,1.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,7.0,7.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,16.0,20.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,2.0,2.0,2.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,6.0,6.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,2.0,20.0,14.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,18.0,16.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,19.0,17.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,12.0,12.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,15.0,9.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,14.0,13.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
0,1.0,13.0,19.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,17.0,18.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,3.0,3.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,9.0,10.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,4.0,5.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,8.0,4.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,5.0,8.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,11.0,15.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
2,1.0,10.0,11.0,6,2023,25.8,39.0,1013.7,0,47.4,1.0
1,1.0,1.0,1.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,2.0,4.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,1.0,3.0,12.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
1,1.0,4.0,11.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,5.0,2.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,6.0,5.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,7.0,8.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,8.0,6.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,1.0,9.0,13.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,10.0,10.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
2,1.0,11.0,19.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,1.0,12.0,15.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,3.0,13.0,9.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,1.0,14.0,14.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,4.0,15.0,7.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
0,1.0,16.0,18.0,7,2023,23.5,59.0,1000.9,0,38.5,2.2
