,Compound,TyreLife,FreshTyre,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
623,1,1.0,13.0,15.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
624,1,1.0,18.0,17.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
625,0,4.0,15.0,6.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
626,0,6.0,4.0,8.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
627,0,4.0,3.0,5.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
628,1,1.0,19.0,12.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
629,1,4.0,17.0,3.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
630,0,4.0,8.0,9.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
631,1,4.0,1.0,2.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
632,1,1.0,12.0,14.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
633,0,4.0,7.0,10.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
634,1,1.0,11.0,19.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
635,1,1.0,16.0,13.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
636,1,1.0,9.0,18.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
637,1,4.0,2.0,1.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
638,1,1.0,14.0,16.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
639,0,1.0,10.0,20.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
640,4,5.0,13.0,19.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
641,4,2.0,2.0,3.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
642,4,3.0,4.0,12.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
643,4,3.0,9.0,1.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
644,4,3.0,17.0,13.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
645,4,1.0,7.0,4.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
646,4,2.0,12.0,16.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
647,4,12.0,10.0,5.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
648,4,10.0,11.0,7.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
649,4,15.0,6.0,2.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
650,4,2.0,8.0,14.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
651,4,1.0,1.0,6.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
652,4,3.0,3.0,11.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
653,4,7.0,5.0,15.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
654,3,1.0,19.0,0.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
655,3,1.0,16.0,0.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
656,4,10.0,15.0,8.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
657,4,1.0,14.0,9.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
658,4,2.0,18.0,17.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
659,4,12.0,20.0,10.0,14,2020,12.4,87.2,1008.9,1,14.5,0.5,
660,1,4.0,6.0,8.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
661,1,4.0,18.0,5.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
662,2,1.0,10.0,12.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
663,1,4.0,19.0,13.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
664,1,1.0,17.0,18.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
665,1,4.0,3.0,4.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
666,1,4.0,11.0,10.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
667,1,4.0,7.0,6.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
668,1,4.0,9.0,7.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
669,1,4.0,2.0,3.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
670,1,4.0,4.0,9.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
671,1,4.0,1.0,1.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
672,1,3.0,13.0,11.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
673,0,1.0,5.0,15.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
674,2,1.0,14.0,20.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
675,1,1.0,12.0,14.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
676,1,1.0,15.0,17.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
677,1,4.0,8.0,2.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
678,2,1.0,20.0,19.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
679,1,1.0,16.0,16.0,15,2020,26.5,60.9,1015.1,0,29.9,0.5,
680,0,4.0,11.0,9.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
681,0,4.0,1.0,5.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
682,0,4.0,20.0,4.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
683,0,4.0,3.0,10.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
684,0,1.0,15.0,15.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
685,1,1.0,6.0,12.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
686,0,4.0,7.0,6.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
687,0,4.0,5.0,7.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
688,1,1.0,2.0,11.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
689,0,4.0,19.0,3.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
690,0,1.0,10.0,19.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
691,1,3.0,12.0,13.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
692,0,1.0,17.0,20.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
693,0,4.0,4.0,8.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
694,0,1.0,18.0,16.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
695,1,5.0,9.0,2.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
696,1,1.0,14.0,18.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
697,1,5.0,8.0,1.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
698,1,1.0,16.0,17.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
699,1,1.0,13.0,14.0,16,2020,22.0,57.7,1015.4,0,24.7,2.1,
700,0,4.0,8.0,9.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
701,2,1.0,20.0,19.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
702,1,4.0,13.0,12.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
703,0,4.0,10.0,8.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
704,2,1.0,18.0,20.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
705,0,4.0,4.0,5.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
706,0,4.0,11.0,7.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
707,2,1.0,7.0,11.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
708,1,1.0,9.0,10.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
709,1,4.0,1.0,1.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
710,0,4.0,5.0,4.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
711,1,4.0,3.0,3.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
712,2,1.0,14.0,13.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
713,1,1.0,19.0,17.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
714,1,4.0,6.0,6.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
715,1,1.0,17.0,18.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
716,1,1.0,15.0,16.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
717,1,1.0,12.0,15.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
718,1,4.0,2.0,2.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
719,1,1.0,16.0,14.0,17,2020,23.7,50.7,1015.5,0,31.3,1.6,
720,1,4.0,17.0,5.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
721,1,4.0,5.0,0.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
722,0,4.0,19.0,9.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
723,0,4.0,6.0,4.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
724,0,4.0,10.0,10.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
725,1,4.0,9.0,13.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
726,0,4.0,7.0,6.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
727,0,1.0,13.0,16.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
728,1,4.0,2.0,1.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
729,0,4.0,4.0,7.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
730,1,4.0,1.0,2.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
731,1,1.0,16.0,18.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
732,1,1.0,15.0,20.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
733,0,4.0,8.0,8.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
734,0,1.0,18.0,17.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
735,0,1.0,14.0,15.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
736,1,1.0,11.0,14.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
737,1,4.0,3.0,3.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
738,1,1.0,20.0,19.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
739,1,1.0,12.0,12.0,1,2021,20.9,56.4,1014.8,0,29.9,1.0,
740,4,1.0,7.0,5.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
741,3,1.0,11.0,2.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
742,3,1.0,10.0,15.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
743,3,1.0,4.0,4.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
744,3,1.0,8.0,10.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
745,3,1.0,12.0,20.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
746,3,1.0,6.0,6.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
747,4,1.0,9.0,9.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
748,3,1.0,1.0,3.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
749,3,1.0,3.0,7.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
750,3,1.0,2.0,1.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
751,4,1.0,16.0,18.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
752,3,1.0,15.0,0.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
753,3,1.0,5.0,11.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
754,3,1.0,20.0,14.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
755,3,1.0,19.0,12.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
756,3,1.0,13.0,16.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
757,3,1.0,18.0,8.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
758,4,1.0,17.0,19.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
759,3,1.0,14.0,17.0,2,2021,9.8,68.7,1011.7,1,18.1,0.2,
760,0,5.0,10.0,9.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
761,1,7.0,4.0,4.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
762,1,1.0,8.0,13.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
763,1,6.0,6.0,8.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
764,0,1.0,14.0,17.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
765,1,1.0,15.0,14.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
766,1,1.0,9.0,16.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
767,0,4.0,7.0,6.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
768,1,6.0,2.0,3.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
769,0,5.0,5.0,7.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
770,1,5.0,1.0,2.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
771,1,1.0,17.0,19.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
772,0,4.0,13.0,10.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
773,0,6.0,11.0,5.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
774,1,1.0,18.0,18.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
775,1,1.0,16.0,11.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
776,0,1.0,20.0,15.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
777,1,5.0,3.0,1.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
778,1,1.0,19.0,20.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
779,1,1.0,12.0,12.0,3,2021,19.5,38.7,1005.4,0,38.5,0.8,
780,0,1.0,10.0,12.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
781,0,4.0,5.0,8.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
782,0,4.0,17.0,10.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
783,0,4.0,4.0,4.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
784,0,1.0,11.0,11.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
785,0,1.0,20.0,16.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
786,0,4.0,6.0,7.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
787,0,4.0,9.0,5.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
788,0,4.0,2.0,2.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
789,0,4.0,8.0,9.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
790,0,5.0,1.0,1.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
791,0,1.0,18.0,18.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
792,0,1.0,13.0,13.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
793,0,4.0,7.0,6.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
794,0,1.0,16.0,19.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
795,0,1.0,14.0,15.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
796,1,1.0,12.0,17.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
797,0,4.0,3.0,3.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
798,0,1.0,19.0,20.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
799,0,1.0,15.0,14.0,4,2021,22.3,55.0,994.5,0,34.1,0.2,
800,0,6.0,1.0,2.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
801,0,7.0,2.0,4.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
802,0,6.0,3.0,5.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
803,0,6.0,4.0,9.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
804,0,6.0,5.0,8.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
805,0,7.0,6.0,6.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
806,0,5.0,7.0,7.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
807,2,1.0,8.0,13.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
808,0,1.0,9.0,11.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
809,0,6.0,10.0,10.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
810,1,1.0,11.0,14.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
811,1,1.0,12.0,12.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
812,1,1.0,13.0,17.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
813,1,1.0,14.0,15.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
814,1,1.0,15.0,18.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
815,2,1.0,16.0,16.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
816,0,1.0,17.0,19.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
817,0,1.0,18.0,20.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
818,0,6.0,19.0,3.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
819,0,5.0,20.0,1.0,5,2021,20.7,61.3,1015.0,0,36.9,0.1,
820,0,6.0,3.0,4.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
821,0,4.0,1.0,6.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
822,0,4.0,6.0,8.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
823,0,4.0,4.0,1.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
824,2,1.0,19.0,19.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
825,0,7.0,7.0,7.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
826,0,1.0,9.0,13.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
827,0,1.0,20.0,12.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
828,0,2.0,18.0,3.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
829,0,4.0,5.0,9.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
830,0,5.0,15.0,2.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
831,0,1.0,13.0,17.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
832,0,1.0,2.0,11.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
833,0,4.0,8.0,5.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
834,1,1.0,16.0,16.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
835,1,1.0,17.0,15.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
836,1,1.0,10.0,14.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
837,0,5.0,12.0,10.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
838,0,1.0,14.0,18.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
839,0,1.0,11.0,20.0,6,2021,25.4,48.0,1015.5,0,43.9,0.3,
840,1,4.0,1.0,1.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
841,1,4.0,2.0,2.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
842,1,4.0,3.0,4.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
843,1,4.0,4.0,3.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
844,1,6.0,5.0,8.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
845,1,6.0,6.0,10.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
846,1,6.0,7.0,6.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
847,1,4.0,8.0,9.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
848,2,1.0,9.0,12.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
849,2,1.0,10.0,19.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
850,1,4.0,11.0,5.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
851,1,1.0,12.0,14.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
852,1,1.0,13.0,0.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
853,2,1.0,14.0,11.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
854,2,1.0,15.0,13.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
855,1,4.0,16.0,7.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
856,2,1.0,17.0,17.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
857,1,1.0,18.0,16.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
858,1,1.0,19.0,15.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
859,2,1.0,20.0,18.0,7,2021,23.9,63.6,960.9,0,30.1,0.8,
860,1,6.0,1.0,1.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
861,1,5.0,2.0,2.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
862,1,4.0,3.0,5.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
863,0,4.0,4.0,4.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
864,0,4.0,5.0,3.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
865,1,1.0,6.0,12.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
866,0,4.0,7.0,7.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
867,0,4.0,8.0,9.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
868,0,4.0,9.0,8.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
869,0,4.0,10.0,11.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
870,2,1.0,11.0,18.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
871,1,1.0,12.0,14.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
872,1,1.0,13.0,13.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
873,1,1.0,14.0,17.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
874,1,1.0,15.0,15.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
875,1,1.0,16.0,19.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
876,1,1.0,17.0,16.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
877,1,1.0,18.0,20.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
878,1,1.0,19.0,10.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
879,0,4.0,20.0,6.0,8,2021,26.6,34.1,938.7,0,54.1,0.4,
880,1,4.0,1.0,1.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
881,1,4.0,2.0,5.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
882,1,4.0,3.0,2.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
883,1,4.0,4.0,4.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
884,2,1.0,5.0,10.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
885,1,4.0,6.0,3.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
886,1,1.0,7.0,13.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
887,1,4.0,8.0,12.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
888,0,4.0,9.0,6.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
889,1,1.0,10.0,14.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
890,1,4.0,11.0,8.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
891,0,4.0,12.0,7.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
892,0,4.0,13.0,9.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
893,1,1.0,14.0,15.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
894,2,1.0,15.0,16.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
895,1,1.0,16.0,18.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
896,0,4.0,17.0,11.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
897,1,1.0,18.0,19.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
898,1,1.0,19.0,20.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
899,1,1.0,20.0,17.0,9,2021,19.0,58.3,935.8,0,27.8,0.1,
900,1,2.0,1.0,2.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
901,1,1.0,2.0,4.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
902,1,2.0,3.0,3.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
903,1,1.0,4.0,5.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
904,1,1.0,5.0,6.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
905,1,1.0,6.0,10.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
906,1,1.0,7.0,7.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
907,1,4.0,8.0,14.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
908,1,1.0,9.0,9.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
909,1,1.0,10.0,16.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
910,1,1.0,11.0,11.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
911,1,1.0,12.0,12.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
912,1,1.0,13.0,15.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
913,1,1.0,14.0,17.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
914,1,1.0,15.0,13.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
915,2,1.0,16.0,0.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
916,1,4.0,17.0,19.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
917,1,4.0,18.0,18.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
918,1,4.0,19.0,8.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
919,1,1.0,20.0,1.0,10,2021,28.4,41.3,1007.7,0,51.1,0.3,
920,3,1.0,1.0,8.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
921,3,1.0,2.0,1.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
922,3,1.0,3.0,15.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
923,3,1.0,4.0,9.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
924,3,1.0,5.0,5.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
925,3,1.0,6.0,16.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
926,3,1.0,7.0,18.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
927,3,1.0,8.0,17.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
928,3,1.0,9.0,3.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
929,3,1.0,10.0,13.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
930,3,1.0,11.0,11.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
931,3,1.0,12.0,20.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
932,1,1.0,13.0,0.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
933,3,1.0,14.0,19.0,11,2021,29.1,55.5,978.6,0,47.0,0.9,
