,Compound,TyreLife,FreshTyre,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
12,HARD,1.0,True,13.0,12.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
13,MEDIUM,4.0,False,14.0,5.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
14,HARD,1.0,False,15.0,20.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
15,MEDIUM,4.0,False,16.0,13.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
16,MEDIUM,1.0,True,17.0,19.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
17,MEDIUM,1.0,True,18.0,15.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
18,MEDIUM,1.0,True,19.0,18.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
19,MEDIUM,1.0,True,20.0,17.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
0,SOFT,4.0,False,1.0,1.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
1,SOFT,4.0,False,2.0,3.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
2,SOFT,4.0,False,3.0,2.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
3,SOFT,4.0,False,4.0,5.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
4,SOFT,4.0,False,5.0,4.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
5,SOFT,4.0,False,6.0,7.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
6,MEDIUM,1.0,True,7.0,11.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
7,SOFT,4.0,False,8.0,6.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
8,SOFT,4.0,False,9.0,10.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
9,SOFT,4.0,False,10.0,8.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
10,MEDIUM,1.0,True,11.0,13.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
11,SOFT,1.0,True,12.0,12.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
12,MEDIUM,1.0,True,13.0,15.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
13,MEDIUM,1.0,True,14.0,14.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
14,SOFT,4.0,False,15.0,16.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
15,MEDIUM,1.0,True,16.0,20.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
16,SOFT,1.0,True,17.0,18.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
17,MEDIUM,1.0,True,18.0,19.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
18,MEDIUM,2.0,False,19.0,17.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
19,SOFT,4.0,False,20.0,9.0,Spanish Grand Prix,2020,28.8,58.3,998.0,False,43.9,0.9
0,HARD,1.0,True,8.0,12.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
1,SOFT,4.0,False,10.0,8.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
2,SOFT,1.0,True,14.0,13.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
3,SOFT,4.0,False,9.0,9.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
4,MEDIUM,1.0,True,17.0,20.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
5,SOFT,4.0,False,6.0,5.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
6,MEDIUM,1.0,True,11.0,11.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
7,SOFT,4.0,False,4.0,4.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
8,SOFT,4.0,False,5.0,6.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
9,MEDIUM,4.0,False,3.0,3.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
10,SOFT,4.0,False,7.0,10.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
11,MEDIUM,4.0,False,1.0,1.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
12,MEDIUM,1.0,True,13.0,14.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
13,SOFT,4.0,False,20.0,7.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
14,MEDIUM,1.0,True,16.0,19.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
15,MEDIUM,1.0,True,19.0,15.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
16,MEDIUM,1.0,True,12.0,16.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
17,MEDIUM,4.0,False,2.0,2.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
18,MEDIUM,1.0,True,15.0,17.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
19,MEDIUM,1.0,True,18.0,18.0,Belgian Grand Prix,2020,17.5,60.4,962.5,False,27.4,1.0
0,SOFT,4.0,False,1.0,10.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
1,SOFT,4.0,False,2.0,3.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
2,SOFT,4.0,False,3.0,8.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
3,SOFT,4.0,False,4.0,6.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
4,SOFT,4.0,False,5.0,2.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
5,SOFT,4.0,False,6.0,7.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
6,SOFT,4.0,False,7.0,1.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
7,SOFT,1.0,True,8.0,12.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
8,HARD,1.0,True,9.0,11.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
9,SOFT,4.0,False,10.0,4.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
10,MEDIUM,1.0,True,11.0,20.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
11,MEDIUM,1.0,True,12.0,16.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
12,MEDIUM,1.0,True,13.0,14.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
13,MEDIUM,1.0,True,14.0,19.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
14,SOFT,4.0,False,15.0,9.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
15,MEDIUM,1.0,True,16.0,18.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
16,SOFT,4.0,False,17.0,5.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
17,SOFT,1.0,True,18.0,13.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
18,MEDIUM,1.0,True,19.0,15.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
19,HARD,1.0,True,20.0,17.0,Italian Grand Prix,2020,27.8,40.0,991.4,False,45.2,2.3
0,SOFT,1.0,True,20.0,16.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
1,SOFT,4.0,False,5.0,7.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
2,SOFT,4.0,False,8.0,5.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
3,SOFT,4.0,False,13.0,6.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
4,SOFT,1.0,True,16.0,20.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
5,SOFT,4.0,False,3.0,4.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
6,MEDIUM,1.0,True,7.0,12.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
7,SOFT,4.0,False,4.0,8.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
8,SOFT,4.0,False,14.0,10.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
9,SOFT,4.0,False,19.0,3.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
10,SOFT,1.0,True,6.0,11.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
11,SOFT,4.0,False,1.0,1.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
12,SOFT,1.0,True,10.0,14.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
13,SOFT,4.0,False,18.0,9.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
14,MEDIUM,1.0,True,15.0,19.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
15,MEDIUM,1.0,True,11.0,18.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
16,MEDIUM,1.0,True,9.0,13.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
17,SOFT,4.0,False,2.0,2.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
18,MEDIUM,1.0,True,12.0,15.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
19,SOFT,1.0,True,17.0,17.0,Tuscan Grand Prix,2020,30.2,39.0,993.7,False,45.4,2.1
0,MEDIUM,4.0,False,1.0,3.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
1,MEDIUM,4.0,False,2.0,2.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
2,SOFT,4.0,False,3.0,1.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
3,SOFT,4.0,False,4.0,4.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
4,SOFT,4.0,False,5.0,5.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
5,MEDIUM,1.0,True,6.0,10.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
6,SOFT,4.0,False,7.0,7.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
7,HARD,1.0,True,8.0,11.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
8,SOFT,4.0,False,9.0,9.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
9,SOFT,5.0,False,10.0,15.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
10,MEDIUM,1.0,True,11.0,17.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
11,MEDIUM,1.0,True,12.0,18.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
12,MEDIUM,1.0,True,13.0,14.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
13,HARD,1.0,True,14.0,19.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
14,SOFT,4.0,False,15.0,8.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
15,MEDIUM,1.0,True,16.0,20.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
16,MEDIUM,1.0,True,17.0,16.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
17,MEDIUM,1.0,True,18.0,13.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
18,SOFT,4.0,False,19.0,6.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
19,MEDIUM,1.0,True,20.0,12.0,Russian Grand Prix,2020,28.5,52.1,1012.5,False,41.3,2.7
0,MEDIUM,1.0,True,6.0,12.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
1,SOFT,4.0,False,4.0,9.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
2,SOFT,4.0,False,7.0,4.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
3,SOFT,1.0,True,13.0,15.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
4,SOFT,4.0,False,17.0,5.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
5,MEDIUM,1.0,True,15.0,13.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
6,SOFT,1.0,True,8.0,20.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
7,SOFT,4.0,False,3.0,6.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
8,SOFT,4.0,False,18.0,7.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
9,SOFT,4.0,False,2.0,3.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
10,SOFT,4.0,False,16.0,8.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
11,SOFT,4.0,False,1.0,2.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
12,MEDIUM,1.0,True,11.0,11.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
13,SOFT,4.0,False,5.0,10.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
14,SOFT,1.0,True,14.0,18.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
15,SOFT,1.0,True,20.0,17.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
16,SOFT,1.0,True,12.0,19.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
17,SOFT,4.0,False,19.0,1.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
18,MEDIUM,1.0,True,9.0,16.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
19,SOFT,1.0,True,10.0,14.0,Eifel Grand Prix,2020,9.0,59.2,947.4,False,18.0,2.7
0,MEDIUM,6.0,False,1.0,1.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
1,MEDIUM,4.0,False,2.0,2.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
2,SOFT,5.0,False,3.0,3.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
3,MEDIUM,6.0,False,4.0,4.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
4,SOFT,5.0,False,5.0,9.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
5,SOFT,6.0,False,6.0,7.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
6,SOFT,5.0,False,7.0,5.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
7,MEDIUM,1.0,True,8.0,11.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
8,SOFT,6.0,False,9.0,10.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
9,MEDIUM,5.0,False,10.0,15.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
10,SOFT,1.0,True,11.0,16.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
11,SOFT,6.0,False,12.0,6.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
12,SOFT,5.0,False,13.0,8.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
13,MEDIUM,1.0,True,14.0,14.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
14,MEDIUM,1.0,True,15.0,17.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
15,HARD,1.0,True,16.0,19.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
16,MEDIUM,1.0,True,17.0,18.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
17,MEDIUM,1.0,True,18.0,20.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
18,MEDIUM,1.0,True,19.0,13.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
19,MEDIUM,1.0,True,20.0,12.0,Portuguese Grand Prix,2020,20.7,62.9,1008.5,False,25.8,2.2
0,SOFT,4.0,False,20.0,4.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
1,MEDIUM,1.0,True,6.0,11.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
2,SOFT,5.0,False,5.0,7.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
3,MEDIUM,1.0,True,13.0,15.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
4,MEDIUM,1.0,True,18.0,17.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
5,SOFT,4.0,False,15.0,6.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
6,SOFT,6.0,False,4.0,8.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
7,SOFT,4.0,False,3.0,5.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
8,MEDIUM,1.0,True,19.0,12.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
9,MEDIUM,4.0,False,17.0,3.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
10,SOFT,4.0,False,8.0,9.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
11,MEDIUM,4.0,False,1.0,2.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
12,MEDIUM,1.0,True,12.0,14.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
13,SOFT,4.0,False,7.0,10.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
14,MEDIUM,1.0,True,11.0,19.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
15,MEDIUM,1.0,True,16.0,13.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
16,MEDIUM,1.0,True,9.0,18.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
17,MEDIUM,4.0,False,2.0,1.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
18,MEDIUM,1.0,True,14.0,16.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
19,SOFT,1.0,True,10.0,20.0,Emilia Romagna Grand Prix,2020,16.9,74.2,1018.2,False,23.5,0.5
0,WET,5.0,False,13.0,19.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
1,WET,2.0,False,2.0,3.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
2,WET,3.0,False,4.0,12.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
3,WET,3.0,False,9.0,1.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
4,WET,3.0,False,17.0,13.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
5,WET,1.0,True,7.0,4.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
6,WET,2.0,False,12.0,16.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
7,WET,12.0,False,10.0,5.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
8,WET,10.0,False,11.0,7.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
9,WET,15.0,False,6.0,2.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
10,WET,2.0,False,8.0,14.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
11,WET,1.0,True,1.0,6.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
12,WET,3.0,False,3.0,11.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
13,WET,7.0,False,5.0,15.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
14,INTERMEDIATE,1.0,True,19.0,0.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
15,INTERMEDIATE,1.0,True,16.0,0.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
16,WET,10.0,False,15.0,8.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
17,WET,1.0,True,14.0,9.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
18,WET,2.0,False,18.0,17.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
19,WET,12.0,False,20.0,10.0,Turkish Grand Prix,2020,12.4,87.2,1008.9,True,14.5,0.5
0,MEDIUM,4.0,False,6.0,8.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
1,MEDIUM,4.0,False,18.0,5.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
2,HARD,1.0,True,10.0,12.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
3,MEDIUM,4.0,False,19.0,13.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
4,MEDIUM,1.0,True,17.0,18.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
5,MEDIUM,4.0,False,3.0,4.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
6,MEDIUM,4.0,False,11.0,10.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
7,MEDIUM,4.0,False,7.0,6.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
8,MEDIUM,4.0,False,9.0,7.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
9,MEDIUM,4.0,False,2.0,3.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
10,MEDIUM,4.0,False,4.0,9.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
11,MEDIUM,4.0,False,1.0,1.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
12,MEDIUM,3.0,False,13.0,11.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
13,SOFT,1.0,True,5.0,15.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
14,HARD,1.0,True,14.0,20.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
15,MEDIUM,1.0,True,12.0,14.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
16,MEDIUM,1.0,True,15.0,17.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
17,MEDIUM,4.0,False,8.0,2.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
18,HARD,1.0,True,20.0,19.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
19,MEDIUM,1.0,True,16.0,16.0,Bahrain Grand Prix,2020,26.5,60.9,1015.1,False,29.9,0.5
0,SOFT,4.0,False,11.0,9.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
1,SOFT,4.0,False,1.0,5.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
2,SOFT,4.0,False,20.0,4.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
3,SOFT,4.0,False,3.0,10.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
4,SOFT,1.0,True,15.0,15.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
5,MEDIUM,1.0,True,6.0,12.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
6,SOFT,4.0,False,7.0,6.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
7,SOFT,4.0,False,5.0,7.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
8,MEDIUM,1.0,True,2.0,11.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
9,SOFT,4.0,False,19.0,3.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
10,SOFT,1.0,True,10.0,19.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
11,MEDIUM,3.0,False,12.0,13.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
12,SOFT,1.0,True,17.0,20.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
13,SOFT,4.0,False,4.0,8.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
14,SOFT,1.0,True,18.0,16.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
15,MEDIUM,5.0,False,9.0,2.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
16,MEDIUM,1.0,True,14.0,18.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
17,MEDIUM,5.0,False,8.0,1.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
18,MEDIUM,1.0,True,16.0,17.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
19,MEDIUM,1.0,True,13.0,14.0,Sakhir Grand Prix,2020,22.0,57.7,1015.4,False,24.7,2.1
0,SOFT,4.0,False,8.0,9.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
1,HARD,1.0,True,20.0,19.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
2,MEDIUM,4.0,False,13.0,12.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
3,SOFT,4.0,False,10.0,8.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
4,HARD,1.0,True,18.0,20.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
5,SOFT,4.0,False,4.0,5.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
6,SOFT,4.0,False,11.0,7.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
7,HARD,1.0,True,7.0,11.0,Abu Dhabi Grand Prix,2020,23.7,50.7,1015.5,False,31.3,1.6
